a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34,a35,a36,a37,a38,a39,a40,a41,a42,a43,a44,a45,a46,a47,a48,a49,a50,a51,a52,a53,a54,a55,a56,a57,a58,a59,a60,a61,a62,a63,a64,a65,a66,a67,a68,a69,a70,a71,a72,a73,a74,a75,a76,a77,a78,a79,a80,a81,a82,a83,a84,a85,a86,a87,a88,a89,a90,a91,a92,a93,a94,a95,a96,a97,a98,a99,a100,a101,a102,a103,a104,a105,a106,a107,a108,a109,a110,a111,a112,a113,a114,a115,a116,a117,a118,a119,a120,a121,a122,a123,a124,a125,a126,a127,a128,a129,a130,a131,a132,a133,a134,a135,a136,a137,a138,a139,a140,a141,a142,a143,a144,a145,a146,a147,a148,a149,a150,a151,a152,a153,a154,a155,a156,a157,a158,a159,a160,a161,a162,a163,a164,a165,a166,a167,a168,a169,a170,a171,a172,a173,a174,a175,a176,a177,a178,a179,a180,a181,a182,a183,a184,a185,a186,a187,a188,a189,a190,a191,a192,a193,a194,a195,a196,a197,a198,a199,a200,a201,a202,a203,a204,a205,a206,a207,a208,a209,a210,a211,a212,a213,a214,a215,a216,a217,a218,a219,a220,a221,a222,a223,a224,a225,a226,a227,a228,a229,a230,a231,a232,a233,a234,a235,a236,a237,a238,a239,a240,a241,a242,a243,a244,a245,a246,a247,a248,a249,a250,a251,a252,a253,a254,a255,a256,a257,a258,a259,a260,a261,a262,a263,a264,a265,a266,a267,a268,a269,a270,a271,a272,a273,a274,a275,a276,a277,a278,a279,a280,a281,a282,a283,a284,a285,a286,a287,a288,a289,a290,a291,a292,a293,a294,a295,a296,a297,a298,a299,a300,a301,Class
0.026789665,0.026789665,0.026789665,0.026789665,0.026789665,0.09740639,0.09740639,0.09740639,-0.6401434,-0.6401434,-0.6401434,-0.6401434,-0.6401434,-0.6401434,-0.6401434,-0.6401434,-0.20353797,-0.20353797,-0.20353797,-0.20353797,0.33070564,0.33070564,0.33070564,-0.19160461,-0.19160461,-0.19160461,-0.31538486,-0.31538486,-0.31538486,-1.1394987,-1.1394987,-1.1394987,-0.5229912,-0.5229912,-0.5229912,-0.725739,-0.725739,0.033326387,0.033326387,0.033326387,0.033326387,0.4794073,0.4794073,0.21374702,0.21374702,0.21374702,-0.13431549,-0.13431549,-0.13431549,-0.032565117,-0.032565117,0.4622779,0.4622779,0.4622779,0.4622779,0.4622779,-0.034861565,-0.034861565,-0.034861565,0.42147744,0.42147744,0.42147744,0.42147744,0.42147744,0.42147744,0.42147744,0.42147744,-0.10640049,-0.10640049,-0.10640049,-0.10640049,-0.002465248,-0.002465248,-0.002465248,-0.13199234,-0.13199234,-0.13199234,-0.23077512,-0.23077512,-0.23077512,0.68018305,0.68018305,0.68018305,0.12878609,0.12878609,0.12878609,-0.23260975,-0.23260975,0.14959145,0.14959145,0.14959145,0.14959145,-0.1270628,-0.1270628,0.0589056,0.0589056,0.0589056,0.067381054,0.067381054,0.067381054,0.3432761,0.3432761,0.33925366,0.33925366,0.33925366,0.33925366,0.33925366,0.12087512,0.12087512,0.12087512,-0.76151085,-0.76151085,-0.76151085,-0.76151085,-0.76151085,-0.76151085,-0.76151085,-0.76151085,0.72540814,0.72540814,0.72540814,0.72540814,-0.030450344,-0.030450344,-0.030450344,0.17970157,0.17970157,0.17970157,-0.3702681,-0.3702681,-0.3702681,1.3111603,1.3111603,1.3111603,0.95259154,0.95259154,0.95259154,-0.5685228,-0.5685228,0.0625906,0.0625906,0.0625906,0.0625906,0.54891205,0.54891205,0.15171194,0.15171194,0.15171194,0.1298263,0.1298263,0.1298263,0.15378952,0.15378952,-0.013316862,-0.013316862,-0.013316862,-0.013316862,-0.013316862,0.05060408,0.05060408,0.05060408,-0.24503027,-0.24503027,-0.24503027,-0.24503027,-0.24503027,-0.24503027,-0.24503027,-0.24503027,-1.3023891,-1.3023891,-1.3023891,-1.3023891,-1.7578259,-1.7578259,-1.7578259,-0.52734774,-0.52734774,-0.52734774,-0.32759482,-0.32759482,-0.32759482,0.5326745,0.5326745,0.5326745,0.8283089,0.8283089,0.8283089,1.2544484,1.2544484,1.5287758,1.5287758,1.5287758,1.5287758,1.0973095,1.0973095,0.7963484,0.7963484,0.7963484,0.8070019,0.8070019,0.8070019,0.23970354,0.23970354,0.047940705,0.047940705,0.047940705,0.047940705,0.047940705,0.015980236,0.015980236,0.015980236,-0.36221868,-0.36221868,-0.36221868,-0.36221868,-0.36221868,-0.36221868,-0.36221868,-0.36221868,0.31427795,0.31427795,0.31427795,0.31427795,0.74840766,0.74840766,0.74840766,0.9694676,0.9694676,0.9694676,0.95615077,0.95615077,0.95615077,-0.40483263,-0.40483263,-0.40483263,-0.7830315,-0.7830315,-0.7830315,-0.41015938,-0.41015938,0.35156518,0.35156518,0.35156518,0.35156518,0.7670513,0.7670513,0.47408032,0.47408032,0.47408032,0.53800124,0.53800124,0.53800124,0.2130698,0.2130698,0.015980236,0.015980236,0.015980236,0.015980236,0.015980236,0.07990117,0.07990117,0.07990117,-0.21839654,-0.21839654,-0.21839654,-0.21839654,-0.21839654,-0.21839654,-0.21839654,-0.21839654,-1.4249043,-1.4249043,-1.4249043,-1.4249043,-1.5127956,-1.5127956,-1.5127956,-0.80966526,-0.80966526,-0.80966526,-0.72710073,-0.72710073,-0.72710073,0.10387153,0.10387153,0.10387153,1.651291,1.651291,1.651291,1.7551625,1.7551625,1.7311921,1.7311921,1.7311921,1.7311921,0.8842397,0.8842397,0.6125757,0.6125757,0.6125757, Bicep Curl 
0.36766815,0.36766815,0.36766815,0.36766815,0.36766815,0.4403286,0.4403286,0.4403286,-0.17835903,-0.17835903,-0.17835903,-0.10057831,-0.10057831,-0.10057831,-0.10057831,0.14228773,0.14228773,0.14228773,0.065781,0.065781,0.065781,0.065781,0.0233984,0.0233984,0.0233984,-0.23482227,-0.23482227,-0.23482227,-0.45847702,-0.45847702,-0.45847702,-0.5912037,-0.5912037,-0.5912037,-1.0937021,-1.0937021,-1.0937021,0.12968302,0.12968302,0.12968302,0.12968302,-0.25503063,-0.25503063,-0.25503063,0.0580225,0.0580225,0.0580225,0.041996002,0.041996002,0.041996002,0.38146496,-0.10531551,-0.10531551,-0.10531551,-0.10531551,-0.10531551,0.2194196,0.2194196,0.2194196,-0.12873049,-0.12873049,-0.12873049,-1.08282,-1.08282,-1.08282,-1.08282,-0.69767284,-0.69767284,-0.69767284,0.05457878,0.05457878,0.05457878,0.05457878,0.38759613,0.38759613,0.38759613,0.6747775,0.6747775,0.6747775,0.27859044,0.27859044,0.27859044,-0.46896124,-0.46896124,-0.46896124,0.12476826,0.12476826,0.12476826,-0.81865597,-0.81865597,-0.81865597,-0.81865597,-0.24592161,-0.24592161,-0.24592161,0.07774991,0.07774991,0.07774991,0.41109818,0.41109818,0.41109818,-0.044087946,0.23623776,0.23623776,0.23623776,0.23623776,0.23623776,0.2951343,0.2951343,0.2951343,0.10394335,0.10394335,0.10394335,0.95383024,0.95383024,0.95383024,0.95383024,-0.23492241,-0.23492241,-0.23492241,0.1333952,0.1333952,0.1333952,0.1333952,0.26192194,0.26192194,0.26192194,-0.16408324,-0.16408324,-0.16408324,0.3289243,0.3289243,0.3289243,-0.5433438,-0.5433438,-0.5433438,-0.0975647,-0.0975647,-0.0975647,0.6302743,0.6302743,0.6302743,0.6302743,0.024254322,0.024254322,0.024254322,-0.17965102,-0.17965102,-0.17965102,0.73811984,0.73811984,0.73811984,-0.44424713,0,0,0,0,0,-0.07723781,-0.07723781,-0.07723781,-0.29563436,-0.29563436,-0.29563436,-1.8909945,-1.8909945,-1.8909945,-1.8909945,-1.5793799,-1.5793799,-1.5793799,-0.8709228,-0.8709228,-0.8709228,-0.8709228,-1.2278148,-1.2278148,-1.2278148,-1.3023891,-1.3023891,-1.3023891,1.1985177,1.1985177,1.1985177,1.2384683,1.2384683,1.2384683,1.2331415,1.2331415,1.2331415,1.0946461,1.0946461,1.0946461,1.0946461,1.3130426,1.3130426,1.3130426,1.6006869,1.6006869,1.6006869,0.43146634,0.43146634,0.43146634,0.005326745,-0.005326745,-0.005326745,-0.005326745,-0.005326745,-0.005326745,-0.07457443,-0.07457443,-0.07457443,-0.45810008,-0.45810008,-0.45810008,-1.4808351,-1.4808351,-1.4808351,-1.4808351,-1.1106263,-1.1106263,-1.1106263,0.15713897,0.15713897,0.15713897,0.15713897,0.25568378,0.25568378,0.25568378,0.6498629,0.6498629,0.6498629,-0.76172453,-0.76172453,-0.76172453,-0.9108734,-0.9108734,-0.9108734,-0.5060408,-0.5060408,-0.5060408,0.6871501,0.6871501,0.6871501,0.6871501,0.74840766,0.74840766,0.74840766,0.75906116,0.75906116,0.75906116,0.13050525,0.13050525,0.13050525,0.14914887,-0.031960472,-0.031960472,-0.031960472,-0.031960472,-0.031960472,-0.063920945,-0.063920945,-0.063920945,-0.24503027,-0.24503027,-0.24503027,-0.7377542,-0.7377542,-0.7377542,-0.7377542,-1.2464584,-1.2464584,-1.2464584,-1.6166672,-1.6166672,-1.6166672,-1.6166672,-1.3529932,-1.3529932,-1.3529932,-1.0014281,-1.0014281,-1.0014281,0.91886353,0.91886353,0.91886353,1.6592811,1.6592811,1.6592811,1.9256184,1.9256184,1.9256184,1.3822904,1.3822904,1.3822904,1.3822904,1.0174084,1.0174084,1.0174084,0.5699617,0.5699617, Bicep Curl 
1.440063,1.440063,1.440063,1.440063,1.440063,0.04080677,0.04080677,0.04080677,0.04080677,0.24956703,0.24956703,0.24956703,0.24956703,0.24956703,0.24956703,-0.16679716,-0.16679716,-0.16679716,-0.16679716,0.057926655,0.057926655,0.057926655,-0.44516683,-0.44516683,-0.44516683,-0.44516683,-0.4740095,-0.4740095,-0.4740095,-0.4740095,-0.4740095,-0.5233736,-0.5233736,-0.5233736,-0.95856,-0.95856,-0.95856,-0.95856,-0.93999004,-0.93999004,-0.93999004,-0.6783688,-0.6783688,-0.6783688,-0.6783688,-0.27943182,-0.27943182,-0.27943182,-0.27943182,0.080857754,0.080857754,1.4210088,1.4210088,1.4210088,1.4210088,1.4210088,-0.28480732,-0.28480732,-0.28480732,-0.28480732,0.1487931,0.1487931,0.1487931,0.1487931,0.1487931,0.1487931,-0.23834586,-0.23834586,-0.23834586,-0.23834586,-0.07616186,-0.07616186,-0.07616186,0.40532446,0.40532446,0.40532446,0.40532446,0.22059822,0.22059822,0.22059822,0.22059822,0.22059822,-0.0913192,-0.0913192,-0.0913192,-0.7206938,-0.7206938,-0.7206938,-0.7206938,-0.6530633,-0.6530633,-0.6530633,-0.47253513,-0.47253513,-0.47253513,-0.47253513,-0.048493862,-0.048493862,-0.048493862,-0.048493862,0.3199885,0.3199885,-0.64743006,-0.64743006,-0.64743006,-0.64743006,-0.64743006,0.26265252,0.26265252,0.26265252,0.26265252,-0.036439776,-0.036439776,-0.036439776,-0.036439776,-0.036439776,-0.036439776,-0.53237295,-0.53237295,-0.53237295,-0.53237295,-0.24559402,-0.24559402,-0.24559402,-0.38657284,-0.38657284,-0.38657284,-0.38657284,0.43448842,0.43448842,0.43448842,0.43448842,0.43448842,0.001176536,0.001176536,0.001176536,0.21664397,0.21664397,0.21664397,0.21664397,0.07859838,0.07859838,0.07859838,0.19824696,0.19824696,0.19824696,0.19824696,0.66365767,0.66365767,0.66365767,0.66365767,1.4353232,1.4353232,-0.14382212,-0.14382212,-0.14382212,-0.14382212,-0.14382212,0.005326745,0.005326745,0.005326745,0.005326745,-0.05326745,-0.05326745,-0.05326745,-0.05326745,-0.05326745,-0.05326745,-1.0546955,-1.0546955,-1.0546955,-1.0546955,-0.7563978,-0.7563978,-0.7563978,-0.657853,-0.657853,-0.657853,-0.657853,-1.4834985,-1.4834985,-1.4834985,-1.4834985,-1.4834985,-1.1985177,-1.1985177,-1.1985177,1.4328945,1.4328945,1.4328945,1.4328945,1.2251514,1.2251514,1.2251514,0.9401705,0.9401705,0.9401705,0.9401705,0.6818234,0.6818234,0.6818234,0.6818234,0.38086227,0.38086227,-0.039950587,-0.039950587,-0.039950587,-0.039950587,-0.039950587,0.047940705,0.047940705,0.047940705,0.047940705,-0.02130698,-0.02130698,-0.02130698,-0.02130698,-0.02130698,-0.02130698,-1.1159531,-1.1159531,-1.1159531,-1.1159531,-0.8336356,-0.8336356,-0.8336356,-0.5806152,-0.5806152,-0.5806152,-0.5806152,0.07191106,0.07191106,0.07191106,0.07191106,0.07191106,0.9774577,0.9774577,0.9774577,-0.6871501,-0.6871501,-0.6871501,-0.6871501,-0.023970352,-0.023970352,-0.023970352,0.83097225,0.83097225,0.83097225,0.83097225,1.171884,1.171884,1.171884,1.171884,0.6471995,0.6471995,-0.063920945,-0.063920945,-0.063920945,-0.063920945,-0.063920945,0.05060408,0.05060408,0.05060408,0.05060408,-0.013316862,-0.013316862,-0.013316862,-0.013316862,-0.013316862,-0.013316862,-0.543328,-0.543328,-0.543328,-0.543328,-1.4808351,-1.4808351,-1.4808351,-1.4701817,-1.4701817,-1.4701817,-1.4701817,-1.5767165,-1.5767165,-1.5767165,-1.5767165,-1.5767165,-1.2144979,-1.2144979,-1.2144979,1.9069748,1.9069748,1.9069748,1.9069748,1.7125485,1.7125485,1.7125485,1.8909945,1.8909945,1.8909945,1.8909945,1.0706757, Bicep Curl 
0.6956482,0.6956482,0.6956482,0.6956482,0.6956482,0.35786343,0.35786343,0.35786343,-1.1683989,-1.1683989,-1.1683989,0.12297058,0.12297058,0.12297058,0.15704727,0.15704727,0.15704727,-0.24982786,-0.24982786,-0.24982786,-0.45376205,-0.45376205,-0.45376205,-0.45376205,-0.47511292,-0.47511292,-0.47511292,-0.41358566,-0.41358566,-0.41358566,-1.2351127,-1.2351127,-1.2351127,-0.50767136,-0.50767136,-0.50767136,-0.09025943,-0.09025943,-0.09025943,0.47867298,0.47867298,0.47867298,-0.5641999,-0.5641999,-0.5641999,0.118216515,0.118216515,0.118216515,0.0863018,0.0863018,0.44006157,0.4394259,0.4394259,0.4394259,0.4394259,0.4394259,-0.24635077,-0.24635077,-0.24635077,1.2233484,1.2233484,1.2233484,-0.05470881,-0.05470881,-0.05470881,-1.0465078,-1.0465078,-1.0465078,-1.0039911,-1.0039911,-1.0039911,-0.12876797,-0.12876797,-0.12876797,-0.12876797,-0.35216045,-0.35216045,-0.35216045,-0.31715727,-0.31715727,-0.31715727,-0.24296093,-0.24296093,-0.24296093,-1.5253501,-1.5253501,-1.5253501,0.34959412,0.34959412,0.34959412,-0.6407027,-0.6407027,-0.6407027,0.055845737,0.055845737,0.055845737,-0.30335215,-0.30335215,-0.30335215,0.18880987,0.18880987,-0.31084237,-0.2062521,-0.2062521,-0.2062521,-0.2062521,-0.2062521,-0.27724528,-0.27724528,-0.27724528,-0.90799147,-0.90799147,-0.90799147,-0.83772254,-0.83772254,-0.83772254,0.025932312,0.025932312,0.025932312,0.32819033,0.32819033,0.32819033,0.9134117,0.9134117,0.9134117,0.9134117,-0.091971874,-0.091971874,-0.091971874,-0.114295244,-0.114295244,-0.114295244,-0.13521379,-0.13521379,-0.13521379,0.63274,0.63274,0.63274,0.7005458,0.7005458,0.7005458,-0.18972492,-0.18972492,-0.18972492,1.0867515,1.0867515,1.0867515,-0.22777653,-0.22777653,-0.22777653,0.86514807,0.86514807,-0.37506223,0.061257567,0.061257567,0.061257567,0.061257567,0.061257567,-0.02130698,-0.02130698,-0.02130698,-0.47940707,-0.47940707,-0.47940707,-1.1052996,-1.1052996,-1.1052996,-1.1958543,-1.1958543,-1.1958543,-0.6152391,-0.6152391,-0.6152391,-1.8164201,-1.8164201,-1.8164201,-1.8164201,-1.3183694,-1.3183694,-1.3183694,-1.2571118,-1.2571118,-1.2571118,1.1186165,1.1186165,1.1186165,0.9534874,0.9534874,0.9534874,1.829737,1.829737,1.829737,0.76971465,0.76971465,0.76971465,0.3968425,0.3968425,0.3968425,1.2917356,1.2917356,1.2917356,0.44744658,0.44744658,-0.1065349,-0.02130698,-0.02130698,-0.02130698,-0.02130698,-0.02130698,0.07990117,0.07990117,0.07990117,-0.71644723,-0.71644723,-0.71644723,-0.89755654,-0.89755654,-0.89755654,-1.201181,-1.201181,-1.201181,-0.9881112,-0.9881112,-0.9881112,0.25834712,0.25834712,0.25834712,0.25834712,0.55664486,0.55664486,0.55664486,0.7297641,0.7297641,0.7297641,-0.721774,-0.721774,-0.721774,-0.41282275,-0.41282275,-0.41282275,0.5539815,0.5539815,0.5539815,1.044042,1.044042,1.044042,0.8602693,0.8602693,0.8602693,0.7191106,0.7191106,0.7191106,0.25035703,0.25035703,-0.034623843,-0.023970352,-0.023970352,-0.023970352,-0.023970352,-0.023970352,0.01065349,0.01065349,0.01065349,-0.14115874,-0.14115874,-0.14115874,-0.15713897,-0.15713897,-0.15713897,-1.1931909,-1.1931909,-1.1931909,-1.5341026,-1.5341026,-1.5341026,-1.9575788,-1.9575788,-1.9575788,-1.9575788,-1.4701817,-1.4701817,-1.4701817,-1.3290229,-1.3290229,-1.3290229,2.008183,2.008183,2.008183,1.8537073,1.8537073,1.8537073,1.6433009,1.6433009,1.6433009,1.0680124,1.0680124,1.0680124,0.9135368,0.9135368,0.9135368,0.40216926, Bicep Curl 
-0.18173218,-0.18173218,-0.18173218,-0.18173218,-0.18173218,0.14245605,0.14245605,0.14245605,0.14245605,0.14245605,0.14245605,-0.20230484,-0.20230484,-0.20230484,0.3566966,0.3566966,0.3566966,-0.23283005,-0.23283005,-0.23283005,-0.11294508,-0.11294508,-0.11294508,-0.11294508,-0.16854572,-0.16854572,-0.16854572,-0.05087614,-0.05087614,-0.05087614,-1.3117781,-1.3117781,-1.3117781,0.1545372,0.1545372,0.1545372,-0.5072336,-0.5072336,-0.5072336,-0.0425241,-0.0425241,-0.0425241,0.42097723,0.42097723,0.42097723,0.42097723,-0.14151812,-0.14151812,-0.14151812,0.20489216,0.20489216,0.009736419,0.009736419,0.009736419,0.009736419,0.009736419,-0.57349867,-0.57349867,-0.57349867,-0.57349867,-0.57349867,-0.57349867,0.22514784,0.22514784,0.22514784,-0.33614683,-0.33614683,-0.33614683,0.55289555,0.55289555,0.55289555,0.3762989,0.3762989,0.3762989,0.3762989,0.030480862,0.030480862,0.030480862,-0.3553357,-0.3553357,-0.3553357,0.60882926,0.60882926,0.60882926,0.43596613,0.43596613,0.43596613,-0.015771389,-0.015771389,-0.015771389,-0.70090485,-0.70090485,-0.70090485,-0.41016483,-0.41016483,-0.41016483,-0.41016483,-0.27609015,-0.27609015,-0.27609015,-0.13381457,-0.13381457,-0.5912806,-0.5912806,-0.5912806,-0.5912806,-0.5912806,0.3353541,0.3353541,0.3353541,0.3353541,0.3353541,0.3353541,-0.8421736,-0.8421736,-0.8421736,0.17148018,0.17148018,0.17148018,-0.37919235,-0.37919235,-0.37919235,-0.018791914,-0.018791914,-0.018791914,-0.018791914,-0.20803404,-0.20803404,-0.20803404,0.54616535,0.54616535,0.54616535,0.7433466,0.7433466,0.7433466,-0.9901575,-0.9901575,-0.9901575,-0.060433507,-0.060433507,-0.060433507,-1.1786264,-1.1786264,-1.1786264,0.12539792,0.12539792,0.12539792,0.12539792,0.9956436,0.9956436,0.9956436,-0.039577484,-0.039577484,-0.08256455,-0.08256455,-0.08256455,-0.08256455,-0.08256455,-0.122515135,-0.122515135,-0.122515135,-0.122515135,-0.122515135,-0.122515135,-1.723202,-1.723202,-1.723202,-0.8735862,-0.8735862,-0.8735862,-0.76971465,-0.76971465,-0.76971465,-1.5847067,-1.5847067,-1.5847067,-1.5847067,-1.5687264,-1.5687264,-1.5687264,-1.2144979,-1.2144979,-1.2144979,-0.23171341,-0.23171341,-0.23171341,1.0919827,1.0919827,1.0919827,0.700467,0.700467,0.700467,1.3290229,1.3290229,1.3290229,1.3290229,1.3290229,1.3290229,1.3290229,1.1772107,1.1772107,1.1772107,1.1479136,1.1479136,0.117188394,0.117188394,0.117188394,0.117188394,0.117188394,0.11985177,0.11985177,0.11985177,0.11985177,0.11985177,0.11985177,-0.5832786,-0.5832786,-0.5832786,-0.95881414,-0.95881414,-0.95881414,-0.8442891,-0.8442891,-0.8442891,-0.27432737,-0.27432737,-0.27432737,-0.27432737,0.37287214,0.37287214,0.37287214,0.6818234,0.6818234,0.6818234,0.5752885,0.5752885,0.5752885,-0.9241903,-0.9241903,-0.9241903,-0.73509085,-0.73509085,-0.73509085,0.111861646,0.111861646,0.111861646,0.386189,0.386189,0.386189,0.386189,0.814992,0.814992,0.814992,0.6232292,0.6232292,-0.20241632,-0.20241632,-0.20241632,-0.20241632,-0.20241632,0.031960472,0.031960472,0.031960472,0.031960472,0.031960472,0.031960472,-0.015980236,-0.015980236,-0.015980236,-1.2171613,-1.2171613,-1.2171613,-1.4408846,-1.4408846,-1.4408846,-1.5500828,-1.5500828,-1.5500828,-1.5500828,-1.2651019,-1.2651019,-1.2651019,-1.0786659,-1.0786659,-1.0786659,-0.32493144,-0.32493144,-0.32493144,0.87624955,0.87624955,0.87624955,1.3210328,1.3210328,1.3210328,1.7205386,1.7205386,1.7205386,1.4861618,1.4861618,1.4861618,1.4861618, Bicep Curl 
0.9047594,0.9047594,0.9047594,0.9047594,0.9047594,0.14607716,0.14607716,0.14607716,0.67248726,0.67248726,0.67248726,0.43914318,0.43914318,0.43914318,-0.355896,-0.355896,-0.355896,0.05952406,0.05952406,0.05952406,-0.06390333,-0.06390333,-0.06390333,-0.06390333,-0.2223854,-0.2223854,-0.2223854,-1.0138445,-1.0138445,-1.0138445,0.29461956,0.29461956,0.29461956,-0.28358316,-0.28358316,-0.28358316,-0.48078537,-0.48078537,-0.48078537,-0.48078537,0.23339245,0.23339245,0.23339245,0.308599,0.308599,0.308599,0.40372467,0.40372467,0.40372467,0.27469158,0.27469158,0.5265517,0.5265517,0.5265517,0.5265517,0.5265517,-0.03771174,-0.03771174,-0.03771174,-0.92279816,-0.92279816,-0.92279816,-0.8782973,-0.8782973,-0.8782973,0.27883482,0.27883482,0.27883482,-0.1737051,-0.1737051,-0.1737051,-0.432477,-0.432477,-0.432477,-0.432477,0.24195766,0.24195766,0.24195766,-0.52403027,-0.52403027,-0.52403027,-0.3717177,-0.3717177,-0.3717177,-0.67359257,-0.67359257,-0.67359257,0.19512415,0.19512415,0.19512415,0.19512415,0.18231106,0.18231106,0.18231106,-0.21029091,-0.21029091,-0.21029091,-0.35602045,-0.35602045,-0.35602045,-0.37638783,-0.37638783,0.022182226,0.022182226,0.022182226,0.022182226,0.022182226,0.91316915,0.91316915,0.91316915,0.36468458,0.36468458,0.36468458,0.067557335,0.067557335,0.067557335,-0.50176287,-0.50176287,-0.50176287,0.27082038,0.27082038,0.27082038,0.09405422,0.09405422,0.09405422,0.09405422,-0.040307343,-0.040307343,-0.040307343,0.7957828,0.7957828,0.7957828,-0.3343101,-0.3343101,-0.3343101,-0.3995425,-0.3995425,-0.3995425,0.1827779,0.1827779,0.1827779,0.1827779,0.22242212,0.22242212,0.22242212,0.32753563,0.32753563,0.32753563,0.67116785,0.67116785,0.67116785,-0.75701165,-0.75701165,0.058594197,0.058594197,0.058594197,0.058594197,0.058594197,-0.13316862,-0.13316862,-0.13316862,-1.4249043,-1.4249043,-1.4249043,-1.2251514,-1.2251514,-1.2251514,-0.5806152,-0.5806152,-0.5806152,-1.3023891,-1.3023891,-1.3023891,-1.4888252,-1.4888252,-1.4888252,-1.4888252,-1.1212798,-1.1212798,-1.1212798,0,0,0,0.793685,0.793685,0.793685,0.6232292,0.6232292,0.6232292,0.9907746,0.9907746,0.9907746,0.9907746,0.7670513,0.7670513,0.7670513,0.4447832,0.4447832,0.4447832,0.7457443,0.7457443,0.7457443,0.55664486,0.55664486,-0.10387153,-0.10387153,-0.10387153,-0.10387153,-0.10387153,-0.069247685,-0.069247685,-0.069247685,-1.3183694,-1.3183694,-1.3183694,-1.2757554,-1.2757554,-1.2757554,-0.8256455,-0.8256455,-0.8256455,-0.26633725,-0.26633725,-0.26633725,0.07191106,0.07191106,0.07191106,0.07191106,0.657853,0.657853,0.657853,-0.43412971,-0.43412971,-0.43412971,-0.64453614,-0.64453614,-0.64453614,-0.54599136,-0.54599136,-0.54599136,-0.3009611,-0.3009611,-0.3009611,-0.3009611,0.24769364,0.24769364,0.24769364,0.46076345,0.46076345,0.46076345,0.45810008,0.45810008,0.45810008,0.43945646,0.43945646,0.015980236,0.015980236,0.015980236,0.015980236,0.015980236,-0.034623843,-0.034623843,-0.034623843,-0.59925884,-0.59925884,-0.59925884,-1.0733391,-1.0733391,-1.0733391,-1.1532403,-1.1532403,-1.1532403,-1.2251514,-1.2251514,-1.2251514,-1.544756,-1.544756,-1.544756,-1.544756,-1.4195776,-1.4195776,-1.4195776,-0.034623843,-0.034623843,-0.034623843,1.0573589,1.0573589,1.0573589,1.3982706,1.3982706,1.3982706,1.3503299,1.3503299,1.3503299,1.3503299,1.3743002,1.3743002,1.3743002,1.0094182,1.0094182,1.0094182, Bicep Curl 
