@relation MVMotion

@attribute series relational
@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute a24 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute a27 numeric
@attribute a28 numeric
@attribute a29 numeric
@attribute a30 numeric
@attribute a31 numeric
@attribute a32 numeric
@attribute a33 numeric
@attribute a34 numeric
@attribute a35 numeric
@attribute a36 numeric
@attribute a37 numeric
@attribute a38 numeric
@attribute a39 numeric
@attribute a40 numeric
@attribute a41 numeric
@attribute a42 numeric
@attribute a43 numeric
@attribute a44 numeric
@attribute a45 numeric
@attribute a46 numeric
@attribute a47 numeric
@attribute a48 numeric
@attribute a49 numeric
@attribute a50 numeric
@attribute a51 numeric
@attribute a52 numeric
@attribute a53 numeric
@attribute a54 numeric
@attribute a55 numeric
@attribute a56 numeric
@attribute a57 numeric
@attribute a58 numeric
@attribute a59 numeric
@attribute a60 numeric
@attribute a61 numeric
@attribute a62 numeric
@attribute a63 numeric
@attribute a64 numeric
@attribute a65 numeric
@attribute a66 numeric
@attribute a67 numeric
@attribute a68 numeric
@attribute a69 numeric
@attribute a70 numeric
@attribute a71 numeric
@attribute a72 numeric
@attribute a73 numeric
@attribute a74 numeric
@attribute a75 numeric
@attribute a76 numeric
@attribute a77 numeric
@attribute a78 numeric
@attribute a79 numeric
@attribute a80 numeric
@attribute a81 numeric
@attribute a82 numeric
@attribute a83 numeric
@attribute a84 numeric
@attribute a85 numeric
@attribute a86 numeric
@attribute a87 numeric
@attribute a88 numeric
@attribute a89 numeric
@attribute a90 numeric
@attribute a91 numeric
@attribute a92 numeric
@attribute a93 numeric
@attribute a94 numeric
@attribute a95 numeric
@attribute a96 numeric
@attribute a97 numeric
@attribute a98 numeric
@attribute a99 numeric
@attribute a100 numeric
@attribute a101 numeric
@attribute a102 numeric
@attribute a103 numeric
@attribute a104 numeric
@attribute a105 numeric
@attribute a106 numeric
@attribute a107 numeric
@attribute a108 numeric
@attribute a109 numeric
@attribute a110 numeric
@attribute a111 numeric
@attribute a112 numeric
@attribute a113 numeric
@attribute a114 numeric
@attribute a115 numeric
@attribute a116 numeric
@attribute a117 numeric
@attribute a118 numeric
@attribute a119 numeric
@attribute a120 numeric
@attribute a121 numeric
@attribute a122 numeric
@attribute a123 numeric
@attribute a124 numeric
@attribute a125 numeric
@attribute a126 numeric
@attribute a127 numeric
@attribute a128 numeric
@attribute a129 numeric
@attribute a130 numeric
@attribute a131 numeric
@attribute a132 numeric
@attribute a133 numeric
@attribute a134 numeric
@attribute a135 numeric
@attribute a136 numeric
@attribute a137 numeric
@attribute a138 numeric
@attribute a139 numeric
@attribute a140 numeric
@attribute a141 numeric
@attribute a142 numeric
@attribute a143 numeric
@attribute a144 numeric
@attribute a145 numeric
@attribute a146 numeric
@attribute a147 numeric
@attribute a148 numeric
@attribute a149 numeric
@attribute a150 numeric
@attribute a151 numeric
@attribute a152 numeric
@attribute a153 numeric
@attribute a154 numeric
@attribute a155 numeric
@attribute a156 numeric
@attribute a157 numeric
@attribute a158 numeric
@attribute a159 numeric
@attribute a160 numeric
@attribute a161 numeric
@attribute a162 numeric
@attribute a163 numeric
@attribute a164 numeric
@attribute a165 numeric
@attribute a166 numeric
@attribute a167 numeric
@attribute a168 numeric
@attribute a169 numeric
@attribute a170 numeric
@attribute a171 numeric
@attribute a172 numeric
@attribute a173 numeric
@attribute a174 numeric
@attribute a175 numeric
@attribute a176 numeric
@attribute a177 numeric
@attribute a178 numeric
@attribute a179 numeric
@attribute a180 numeric
@attribute a181 numeric
@attribute a182 numeric
@attribute a183 numeric
@attribute a184 numeric
@attribute a185 numeric
@attribute a186 numeric
@attribute a187 numeric
@attribute a188 numeric
@attribute a189 numeric
@attribute a190 numeric
@attribute a191 numeric
@attribute a192 numeric
@attribute a193 numeric
@attribute a194 numeric
@attribute a195 numeric
@attribute a196 numeric
@attribute a197 numeric
@attribute a198 numeric
@attribute a199 numeric
@attribute a200 numeric
@attribute a201 numeric
@attribute a202 numeric
@attribute a203 numeric
@attribute a204 numeric
@attribute a205 numeric
@attribute a206 numeric
@attribute a207 numeric
@attribute a208 numeric
@attribute a209 numeric
@attribute a210 numeric
@attribute a211 numeric
@attribute a212 numeric
@attribute a213 numeric
@attribute a214 numeric
@attribute a215 numeric
@attribute a216 numeric
@attribute a217 numeric
@attribute a218 numeric
@attribute a219 numeric
@attribute a220 numeric
@attribute a221 numeric
@attribute a222 numeric
@attribute a223 numeric
@attribute a224 numeric
@attribute a225 numeric
@attribute a226 numeric
@attribute a227 numeric
@attribute a228 numeric
@attribute a229 numeric
@attribute a230 numeric
@attribute a231 numeric
@attribute a232 numeric
@attribute a233 numeric
@attribute a234 numeric
@attribute a235 numeric
@attribute a236 numeric
@attribute a237 numeric
@attribute a238 numeric
@attribute a239 numeric
@attribute a240 numeric
@attribute a241 numeric
@attribute a242 numeric
@attribute a243 numeric
@attribute a244 numeric
@attribute a245 numeric
@attribute a246 numeric
@attribute a247 numeric
@attribute a248 numeric
@attribute a249 numeric
@attribute a250 numeric
@attribute a251 numeric
@attribute a252 numeric
@attribute a253 numeric
@attribute a254 numeric
@attribute a255 numeric
@attribute a256 numeric
@attribute a257 numeric
@attribute a258 numeric
@attribute a259 numeric
@attribute a260 numeric
@attribute a261 numeric
@attribute a262 numeric
@attribute a263 numeric
@attribute a264 numeric
@attribute a265 numeric
@attribute a266 numeric
@attribute a267 numeric
@attribute a268 numeric
@attribute a269 numeric
@attribute a270 numeric
@attribute a271 numeric
@attribute a272 numeric
@attribute a273 numeric
@attribute a274 numeric
@attribute a275 numeric
@attribute a276 numeric
@attribute a277 numeric
@attribute a278 numeric
@attribute a279 numeric
@attribute a280 numeric
@attribute a281 numeric
@attribute a282 numeric
@attribute a283 numeric
@attribute a284 numeric
@attribute a285 numeric
@attribute a286 numeric
@attribute a287 numeric
@attribute a288 numeric
@attribute a289 numeric
@attribute a290 numeric
@attribute a291 numeric
@attribute a292 numeric
@attribute a293 numeric
@attribute a294 numeric
@attribute a295 numeric
@attribute a296 numeric
@attribute a297 numeric
@attribute a298 numeric
@attribute a299 numeric
@attribute a300 numeric
@attribute a301 numeric
@attribute a302 numeric
@attribute a303 numeric
@attribute a304 numeric
@attribute a305 numeric
@attribute a306	numeric
@end series
@attribute activity {BenchPress,Squat,Lunch,ArmRaise,Jump,Stand,Run}

@data
-2.5188406,-2.5188406,-2.5188406,-5.410008,-5.410008,-1.9108655,-2.0801237,-2.36096,-4.054109,-2.6628416,-2.7893772,-5.2251,-6.056904,-3.6727161,-1.0577387,-1.0610945,-2.3776422,-2.9276717,-3.1858106,-1.7947013,-1.2973838,-3.2187347,-3.0936775,-1.2317833,-3.4994857,-3.5295177,-1.4816393,-0.3336922,0.3190617,-1.5981687,-1.5981687,-0.8749597,-1.0912119,-1.0912119,-1.2380005,-0.32938838,-0.32938838,-0.5869856,-1.6397963,-0.38593674,-0.34827617,1.6933842,0.46283224,0.22128761,-0.46789765,0.6911973,0.24230812,-1.7605121,-1.0435307,-0.49556828,-0.35335064,0.0,0.0,-0.4883523,-2.7602491,-2.7602491,-4.8599405,-3.9915318,-2.618185,-0.85088444,-4.8924303,-4.2444797,-1.5815563,1.3049026,-1.7224607,-5.89818,-6.0755415,-3.943461,3.583695,1.6767077,-3.5685353,-6.2490478,-4.5842786,-0.91988134,0.38525426,-0.029611588,-4.1820498,-6.1943903,-5.693965,1.1132469,2.8626761,2.8626761,-4.932368,-5.936277,-5.936277,-1.5952202,-0.8394066,-0.8394066,-0.3889222,-2.5623264,-5.2325335,-4.4899607,-3.121381,0.2889297,0.98211956,-0.5046091,-4.3501663,-5.4322968,-3.9454687,-2.5570364,-2.167869,-1.3467221,0.0,0.0,-2.4534326,1.7618661,1.7618661,3.2822948,1.7928157,4.788028,4.2272897,4.482466,3.8495276,-0.14324665,-6.870884,0.57496166,1.0855176,-0.7162986,2.4940915,5.0643272,4.8941913,2.7816744,4.828577,1.694716,-3.0616217,-8.671904,-2.5889769,0.3552642,-2.3562732,-2.5495725,3.2291746,5.235155,5.235155,1.6401559,3.2621965,3.2621965,-5.121196,-7.3726683,-7.3726683,-3.6710806,-0.42957258,-1.1111069,-0.30590725,1.431489,3.7270756,4.7546043,2.0243926,0.65205956,2.1690755,0.24947834,-3.5218935,-6.5644026,0.45710993,0.5300111,0.5300111,1.1479136,-0.51136756,-0.51136756,0.89755654,0.10387153,-0.17311922,0.7643879,7.313621,4.4771295,2.0534601,0.34357506,-5.071061,-4.810051,-4.8792987,-2.6820161,0.3489018,5.2282004,4.170841,5.1376457,4.381248,2.7486005,0.034623843,-5.5957456,-6.32551,-7.787701,-3.560929,0.111861646,3.0202644,3.0202644,6.5811934,6.285559,6.285559,2.1706486,0.07457443,0.07457443,-5.710271,-7.3242745,-6.0884695,-3.8512368,-1.9815491,-0.013316862,1.1026362,4.767437,7.5613146,6.261589,5.5371513,2.0481334,0.26367387,-4.511753,-1.0946461,-1.0946461,5.2361903,-1.8137567,-1.8137567,-1.7951131,-0.6605164,-0.034623843,1.4195776,7.3668885,3.1374528,-0.386189,-0.8070019,-2.5009067,-1.8110933,-1.243795,0.3302582,1.2677653,2.2612033,0.8602693,0.3302582,-0.90554667,-1.1905276,-1.6273206,-0.8629327,-0.7084571,-1.7711427,0.522021,1.4781717,1.3023891,1.3023891,0.39151576,-0.061257567,-0.061257567,-1.6326474,-0.79901177,-0.79901177,-1.566063,-1.0786659,-1.1958543,-0.018643608,0.6045856,0.99343795,0.34357506,0.8336356,1.2198247,0.16246572,-1.973559,-1.7844596,-0.793685,-0.045277335,-0.33292156,-0.33292156,3.8352566,-0.91620016,-0.91620016,-0.21839654,-0.17311922,-0.5726251,0.21573317,0.3009611,-0.37020877,-1.0733391,0.39151576,2.245223,2.4742732,1.2091712,0.46342683,0.63121927,2.8577988,1.9868759,-0.18909945,-0.30895123,0.19975294,0.18110934,0.9241903,2.2132626,2.2825103,1.3130426,0.60991234,1.0600222,1.0600222,1.1798741,0.5832786,0.5832786,0.22105992,0.6232292,0.6232292,0.47408032,1.3529932,1.9362718,1.8244102,1.2597752,-0.21573317,0.15980235,0.7430809,1.7738061,0.018643608,0.42880297,0.721774,0.44211984,1.0919827,Squat
2.9206882,2.9206882,-0.099227905,-0.03969717,0.7686691,0.58562183,0.58562183,0.11026144,0.11026144,-0.508744,1.9609263,1.9609263,-4.9010916,-4.9010916,2.8073113,6.3197255,0.7565279,-1.9353662,-1.1160975,-2.9929986,-2.3032928,-3.1324265,-1.1218873,-1.9682305,2.9234715,1.6698952,-0.68274343,-1.1356101,-0.5581417,0.9386096,-4.5758953,-1.9184375,-1.0133989,-2.6641488,4.778675,5.75467,5.75467,7.3170934,7.3170934,1.5282869,1.5282869,3.5058587,0.5231081,0.5231081,-0.07254386,3.3419397,3.3419397,7.0602646,8.998646,8.692522,0.2748947,-2.586502,-2.586502,0.0070548058,-0.7524166,-0.16340256,0.34832525,0.34832525,-0.28608656,-0.28608656,-0.59579515,1.2775922,1.2775922,-5.639284,-5.639284,-0.14003468,4.350808,-1.4812894,-5.0507107,-3.9843864,-1.4259639,-1.0740157,-4.3765883,-2.853446,-2.4939585,1.7146263,1.2163248,-2.7278523,-5.6060805,-3.0193367,-1.0813456,-4.341473,-2.742014,-4.272508,-4.648291,-3.5718596,0.1648457,0.1648457,-5.460189,-5.460189,-2.4953716,-2.4953716,-2.6043673,-1.4466,-1.4466,-11.64971,-3.3952298,-3.3952298,-2.961896,3.6482873,4.4188385,-6.342634,1.3023715,1.3023715,0.72141266,-1.2236009,-1.3122573,1.3824654,1.3824654,-0.6118059,-0.6118059,1.4960046,2.064136,2.064136,-0.5053948,-0.5053948,-0.8184984,-4.0635424,-3.1354704,-5.5486755,-3.779575,2.7663698,9.0917225,-1.8192935,-4.1276803,-3.3367858,-3.3081985,-1.7111802,-2.6745167,-2.7335658,-2.9342208,-0.5025921,10.097446,1.5585537,-4.888301,-3.9878047,-1.0459785,2.607782,2.607782,-4.837202,-4.837202,-3.7927117,-3.7927117,4.249894,3.7706738,3.7706738,4.40001,-2.2360148,-2.2360148,2.9754262,-6.453759,-2.0549266,-9.782082,1.1878642,1.1878642,0.01065349,-0.029297099,-0.018643608,-0.1065349,-0.1065349,0.023970352,0.023970352,-0.22105992,-0.11452502,-0.11452502,5.246844,5.246844,2.546184,-0.70579374,-3.638167,-4.4984365,-5.989925,-1.2837455,1.7178752,6.34948,5.603736,4.8073874,0.22372329,-1.515459,-4.2693863,-4.125564,-3.0495615,-2.1067276,-0.9215269,5.225537,6.0591726,5.305438,2.7139766,-0.023970352,-0.023970352,8.301732,8.301732,-1.0999728,-1.0999728,2.4103522,8.325703,8.325703,6.5785303,0.9961013,0.9961013,3.323889,0.54865474,0.42347625,-4.088277,-1.4195776,-1.4195776,0.063920945,0.10387153,0.0,-0.05060408,-0.05060408,0.10387153,0.10387153,-2.4423127,-0.10919827,-0.10919827,-3.2759483,-3.2759483,-0.30362448,1.8776777,3.6701274,3.6141965,3.1427796,-0.7377542,-2.02949,-1.2144979,-3.8565636,-2.322461,0.41282275,0.7084571,2.2612033,1.3849537,1.2171613,-1.1825374,-1.6246573,-1.086656,-2.373065,-3.2786117,2.6766894,2.3118074,2.3118074,5.446597,5.446597,-5.345389,-5.345389,-7.69182,0.5193576,0.5193576,-2.831165,5.675647,5.675647,3.5635924,2.2052724,0.07990117,2.5648277,-2.8764424,-2.8764424,-0.015980236,0.045277335,0.05326745,-0.17045584,-0.17045584,-0.07457443,-0.07457443,0.7324275,-0.12517852,-0.12517852,0.58860534,0.58860534,2.5914614,-0.5513181,-3.875207,-4.218782,-3.3265524,-0.40216926,-0.43146634,2.3917086,1.7524991,1.9868759,0.14115874,-1.8324003,-4.1628513,-3.017601,-1.2278148,-0.5140309,-1.294399,2.6500556,2.2851737,2.8817692,6.2349553,4.0057125,4.0057125,-2.394372,-2.394372,-7.976801,-7.976801,-4.256069,-2.6127684,-2.6127684,-3.0575516,3.4650476,3.4650476,7.7104635,2.4716098,-5.5717754,-6.3414903,Squat
-0.005564213,-0.005564213,-0.32094288,0.4935491,0.4935491,2.9337645,2.9337645,4.2559423,4.2559423,2.0293808,1.0581096,2.9013824,-1.5667839,-1.7079867,2.3156383,2.000071,2.7255306,2.5762894,3.616199,2.3278027,1.822684,2.6190114,-0.4591732,0.24310696,3.3556561,3.0070257,2.181514,2.8136685,3.4675,2.8829927,1.6532154,1.1314471,2.7484372,-0.15176022,-0.15176022,4.036358,2.9185638,2.9185638,3.0607288,3.0607288,2.7947276,3.1003237,1.711936,4.4410706,-0.4908682,1.2622933,3.6885862,4.388413,1.9211733,1.0245867,1.0934405,0.98784757,0.98784757,0.36057514,-0.57800883,-0.57800883,-6.082698,-6.082698,-2.3371673,-2.3371673,-2.2875595,-5.4813023,-8.547833,-7.39482,-3.847056,-2.4743042,-4.0746717,-3.2963102,-1.9597774,-1.7062392,-1.8876085,-4.810328,-10.141299,-8.438382,-10.773003,-1.9578521,-3.1124046,-2.907842,-2.2090054,-1.6466045,-2.4362345,-2.352127,-4.4634905,-9.494636,-6.1623645,-6.1623645,-7.6885624,-3.6348264,-3.6348264,-3.2539787,-3.2539787,-3.6073375,-2.0078878,-4.291264,-6.9591928,-7.0375633,-5.207074,-3.721786,-3.4671035,-2.7564836,-3.1344776,-4.0620584,0.065384865,0.065384865,0.46737576,1.9941921,1.9941921,-4.2292156,-4.2292156,-8.725327,-8.725327,-4.556487,-3.107764,0.11564493,9.05586,7.9377747,2.725875,-3.0505528,-5.262465,-6.290393,-5.762222,-4.5243964,-3.344682,-0.8986964,6.895158,11.536422,2.6972933,-1.1289711,-4.2519755,-5.5564995,-5.1021047,-5.2926564,-3.5854044,-2.078994,1.1678715,8.245111,8.245111,11.126915,-3.550568,-3.550568,-4.445918,-4.445918,-5.9924784,-5.2321506,-2.1792383,-0.0861702,3.9865398,10.558035,7.3439302,-0.82628536,-2.7884603,-6.1414104,-4.625037,0.7191106,0.7191106,-0.47408032,0.1464855,0.1464855,6.176361,6.176361,0.7430809,0.7430809,-2.567491,-4.154861,-4.953873,-5.1376457,2.0827572,3.5928895,3.84591,3.6701274,2.8977494,1.1239432,-1.8457172,-3.2679582,-6.0245485,-4.783417,1.6752614,3.0655417,3.3611763,3.7713356,4.383911,2.6473923,-0.013316862,-1.8963213,-4.210792,-5.518508,-4.6928625,-4.6928625,1.7631526,4.9139223,4.9139223,3.0628784,3.0628784,1.2038444,-1.0360519,-3.4437406,-6.5172725,-4.487783,-1.9788858,2.5568376,6.804917,4.620951,4.1655145,0.79901177,0.058594197,0.058594197,0.005326745,0.24503027,0.24503027,1.7365189,1.7365189,1.2704287,1.2704287,1.2970624,0.35156518,-2.5621643,-1.0733391,1.1559037,1.1878642,2.0907474,2.159995,1.7604892,1.4408846,1.0280617,0.6045856,-1.1825374,-2.3197975,-0.8043385,2.394372,2.5328672,1.9815491,1.3077159,2.1626585,0.9694676,-0.5406646,-0.53533787,-2.5088968,-4.1841583,-4.1841583,-1.2171613,4.1175737,4.1175737,1.5554096,1.5554096,1.3450031,0.9002199,-0.013316862,-3.4730377,-4.28004,-2.5781446,2.343768,4.109584,1.4408846,-2.0055196,2.1466782,0.14914887,0.14914887,-0.564635,-0.22638667,-0.22638667,1.3956072,1.3956072,1.8963213,1.8963213,-0.61790246,-3.739375,-5.2015667,-4.037673,1.4382212,1.8244102,2.0854206,2.780561,3.7660089,3.0628784,0.23970354,-4.7141695,-7.806345,-5.3373985,-1.8217468,2.6180952,2.4636197,3.6221867,3.6195233,3.089512,0.83097225,-1.2384683,-4.3146634,-5.854093,-3.4304237,-3.4304237,-2.6127684,3.17474,3.17474,3.1294627,3.1294627,2.8471453,0.36488205,-3.8112862,-6.9886894,-5.1882496,-1.0227351,1.3423398,3.1853936,2.436986,3.0016208,0.69247687,Squat
1.2354103,1.2354103,0.77384365,0.77384365,0.46522975,0.46522975,2.4158802,2.4158802,1.8172417,2.2837138,2.2837138,1.9916365,-1.4312752,4.1645346,2.4237678,4.574626,4.3903656,4.04189,5.9996357,-0.32305145,4.221875,11.938311,0.5453801,-3.9175844,0.17564392,3.2916453,1.3674412,1.3674412,-0.78047943,0.65543914,1.8240113,10.973385,6.6214128,6.6214128,10.765442,9.433015,10.6510725,10.6510725,0.9476163,14.9613,14.9613,7.1766834,7.1766834,-6.579131,5.5982556,6.08611,-1.31246,3.445334,3.3283398,1.0538639,1.8096993,0.3506508,0.3506508,0.337821,0.337821,-3.012508,-3.012508,-4.246454,-4.246454,-1.9572458,-5.954715,-5.954715,-11.798622,-9.409096,-3.6787758,-2.1605039,-4.4011345,-3.0495033,-4.566208,-1.077364,-5.4294086,-3.6134417,-0.65364695,-2.5206542,-2.53807,-3.001368,-2.1641269,-11.559332,-11.559332,-4.4510393,-4.851243,1.1140795,5.0209765,-7.0000553,-7.0000553,-15.675932,-4.854466,14.265629,14.265629,-2.3325427,-4.43838,-4.43838,-2.631185,-2.631185,2.9411774,-0.84296036,0.13207722,-2.634776,3.717946,0.31344128,-4.141436,1.9234037,0.602499,0.602499,0.73621607,0.73621607,-2.4498057,-2.4498057,-5.291321,-5.291321,-4.511608,0.58942676,0.58942676,1.4650097,10.46205,7.827591,1.2581167,-1.8039584,-2.7642908,-5.1675463,-8.439652,-2.8440459,-2.3522024,3.063623,8.6657505,1.3864112,-1.2905982,-8.133355,-7.12268,-7.12268,4.1844277,3.794444,-8.688978,-0.015722036,4.436755,4.436755,15.34231,9.206512,-18.362862,-18.362862,-10.341273,16.287815,16.287815,-8.065136,-8.065136,-21.193745,7.035511,15.226374,-13.496443,-6.953695,13.63852,1.7015502,-4.287611,-0.27965412,-0.27965412,-0.055930823,-0.055930823,4.8020606,4.8020606,2.6580458,2.6580458,-1.7018951,-4.4078817,-4.4078817,-7.364225,-6.011232,1.2651019,2.6207585,3.4064536,2.7193034,3.454394,-0.30895123,-6.1870146,-9.582814,-4.194812,-4.3732576,2.3757284,1.443548,-2.6260853,-13.370131,-13.370131,-3.0841854,-7.976801,2.6394022,-12.829466,0.09588141,0.09588141,-10.842589,2.088084,1.5926968,1.5926968,5.8487663,-4.919249,-4.919249,-1.273092,-1.273092,3.196047,0.3009611,0.9961013,-0.30362448,-1.1692206,-1.0253984,-1.2864089,-2.0721037,-0.522021,-0.522021,0.037287217,0.037287217,1.12927,1.12927,1.1692206,1.1692206,0.7856949,-2.0694404,-2.0694404,-1.880341,-3.5289686,0.30362448,3.4304237,6.3175197,3.539622,1.9442619,0.117188394,-3.6541471,-6.2722425,2.7778976,7.313621,3.009611,1.3023891,-0.36488205,-4.554367,-4.554367,3.7154047,11.836027,0.04261396,-13.418071,15.428917,15.428917,-20.425404,9.97433,-5.521171,-5.521171,6.9407487,-8.272435,-8.272435,-12.304781,-12.304781,9.138031,-0.46342683,-11.274056,-4.5144167,10.81862,-2.1466782,-10.331223,8.520129,0.069247685,0.069247685,-0.02130698,-0.02130698,1.7338555,1.7338555,3.8725436,3.8725436,1.3343496,-4.6369314,-4.6369314,-7.785038,-3.7766623,-0.29563436,1.3609834,4.583664,3.7047513,7.1804523,5.933994,4.895279,4.53306,-4.8633184,-4.168178,2.996294,6.6797385,7.3455815,4.9991503,4.9991503,-6.5785303,1.7684793,12.27282,-4.4345155,4.317327,4.317327,-9.193962,2.9456902,0.41282275,0.41282275,7.2869873,-3.9764152,-3.9764152,0.11985177,0.11985177,-0.5087042,0.5539815,1.7205386,-2.008183,1.5554096,2.0481334,-2.4716098,1.5607363,Squat
2.091943,2.091943,-0.0886966,-0.0886966,0.66151583,0.66151583,2.3986087,2.3986087,2.0223498,0.60845876,0.6756399,0.27787232,0.64573354,-0.8629575,-0.6240239,-0.3174438,-2.5399485,-0.5312071,-9.069442,2.3515975,1.668672,1.5945507,0.26621556,1.3067696,0.94170153,-0.4763943,-0.9299849,-2.9797564,1.678394,3.1565838,-2.1964204,0.44001353,-0.427166,-0.427166,0.6521231,1.8913406,0.21923628,0.21923628,0.57061505,0.57061505,1.175104,-7.4073534,2.1443844,1.7938759,0.7307658,0.44301486,-0.28235102,-1.6463649,-0.5981302,0.91748023,-11.953396,-0.002159834,-0.002159834,-3.5080357,-3.5080357,-7.2938147,-7.2938147,-1.8105323,-1.8105323,-4.123503,-5.068871,-4.283877,-2.688826,-3.0675592,-3.776475,-2.961225,-4.5093994,-8.520037,-8.058727,-7.1243076,-0.8669925,-4.11847,-6.7651186,-6.1379733,-4.8054256,-5.7442455,-3.6795485,-4.519799,-1.7606668,-6.404252,-1.4598217,-0.6172552,-4.7659526,-4.5139832,-4.5139832,-2.6919494,-3.222909,-2.538282,-2.538282,-6.2976065,-6.2976065,-6.5827007,-0.8624773,-3.3340707,-3.4598744,-3.1470437,-3.7140055,-2.224235,-4.4535356,-3.0298073,-4.011155,-5.8232903,1.4412813,1.4412813,1.3068573,1.3068573,1.1329412,1.1329412,10.335017,10.335017,1.3687792,-1.93996,-2.362091,-0.59066254,-3.5101216,-5.8820014,-2.9957762,1.730871,1.4328957,6.7663174,10.059096,8.087918,6.602935,-1.6909599,-2.4240427,-4.340104,-8.665847,-4.8412485,0.7642994,4.3337965,1.1602142,12.61726,10.356103,2.123005,-2.5684872,-2.5684872,-3.144338,-8.022476,-3.4163628,-3.4163628,1.5554004,1.5554004,7.134488,10.8325,1.4870243,-1.9946415,-0.07143664,-1.54468,-0.7708802,-7.5981236,-1.2924409,1.6194518,13.027606,0.13050525,0.13050525,-3.1001656,-3.1001656,-7.550661,-7.550661,2.6340754,2.6340754,4.8233676,4.791407,4.346624,3.3558495,3.5369587,0.8895664,-1.8377271,-3.3052454,-4.418535,-7.577295,-7.169799,1.7471724,4.562357,6.019222,4.932566,4.895279,2.4822633,-1.7738061,-3.5769093,-1.8883312,-4.953873,-7.097888,2.3038173,4.5730104,3.1640866,3.1640866,2.9590068,1.5713898,-2.0721037,-2.0721037,-4.322654,-4.322654,-4.045663,-2.237233,3.4037902,3.539622,3.281275,3.539622,3.4277604,1.8963213,-2.4050255,-3.968425,-0.8629327,-0.23437679,-0.23437679,1.0600222,1.0600222,0.5619716,0.5619716,-0.20774306,-0.20774306,0.9454973,0.9907746,0.9747943,-0.111861646,-0.045277335,-1.9309452,-0.023970352,0.063920945,1.3130426,2.5355306,-4.0057125,-0.70313036,0.47408032,1.171884,0.3409117,0.026633725,1.0360519,-0.6818234,-0.069247685,-2.0161731,1.044042,0.02130698,0.74840766,1.3636467,1.6992317,1.6992317,1.0253984,0.9428339,-0.02130698,-0.02130698,-0.8389624,-0.8389624,-2.546184,-0.015980236,1.1878642,1.0174084,1.4994787,-0.21573317,-1.2464584,-1.0973095,-0.093218036,-0.0026633726,-1.1905276,-0.5806152,-0.5806152,-0.5939321,-0.5939321,-1.7738061,-1.7738061,0.5326745,0.5326745,-0.50337744,-0.19975294,0.31694132,0.3489018,0.4447832,0.92685366,0.33292156,-0.023970352,0.9641409,-2.7752342,-5.641023,1.1638938,0.41015938,0.46076345,-0.023970352,0.7670513,-0.15447561,0.1651291,-0.45810008,1.3103793,0.7430809,0.25035703,-0.02130698,0.33558494,-0.9854478,-0.9854478,1.2704287,1.0893193,-0.7191106,-0.7191106,-1.3902805,-1.3902805,-1.0067549,-1.7498357,1.4382212,0.7457443,0.39151576,0.69514024,0.49805066,0.8496159,0.72443736,0.636546,-0.59925884,Squat
